Handle,Title,Body (HTML),Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Fly Type (product.metafields.custom.fly_type),Product Format (product.metafields.custom.product_format),Season (product.metafields.custom.season),Spicies (product.metafields.custom.spicies)
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies,Leftys Deceiver and Clousers Deep Minnow Fly Fishing Flies,"<ul dir=""ltr"">
<li class=""a-spacing-mini"">
<div data-csa-c-id=""nt4fu5-a9kqlb-grg7fg-1frhh9"" data-cel-widget=""featurebullets_feature_div"" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-asin=""B0F5BVYSYN"" data-csa-c-slot-id=""featurebullets_feature_div"" data-csa-c-content-id=""featurebullets_nonPets"" data-csa-c-type=""widget"" data-feature-name=""featurebullets_nonPets"" id=""featurebullets_feature_div"">
<div id=""feature-bullets"">
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">The Deceiver and Clousers Minnow Saltwater Flies have been proven effective on many species of saltwater and freshwater gamefish</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">The Lefty Kreh Deceiver style of fly is one of the world's most popular saltwater flies. The Clousers Deep Minnows are proven effective for almost any type of saltwater or freshwater gamefish</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Tied on premium stainless steel hooks</span></li>
<li class=""a-spacing-mini"">
<span class=""a-list-item"">Equally effective on saltwater gamefish like Striped bass and Redfish, and freshwater species like Bass and Pike</span><br>
</li>
</ul>
</div>
</div>
<div data-csa-c-id=""qs4fcj-bwjiox-c8ziz2-7sjcui"" data-cel-widget=""provenanceCertifications_feature_div"" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-asin=""B0F5BVYSYN"" data-csa-c-slot-id=""provenanceCertifications_feature_div"" data-csa-c-content-id=""provenanceCertifications"" data-csa-c-type=""widget"" data-feature-name=""provenanceCertifications"" class=""celwidget"" id=""provenanceCertifications_feature_div"">
<div class=""a-section a-spacing-medium a-spacing-top-micro"" id=""provenance-certifications""></div>
</div>
</li>
</ul>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/Saltwater_2_d28a50f0-243c-41f4-bd3b-ae86e01590e7.webp?v=1770958501,1,,FALSE,,,Salt Water,Fly Bars,All Seasons,"Bass
Trout"
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,,,,,,,,,,
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies-collection-assortment-of-12-saltwater-and-bass-flies,Leftys Deceiver and Clousers Deep Minnow Fly Fishing Flies Collection | 12 Saltwater and Bass Flies,"<ul dir=""ltr"">
<li class=""a-spacing-mini"">
<div id=""featurebullets_feature_div"" data-feature-name=""featurebullets_nonPets"" data-csa-c-type=""widget"" data-csa-c-content-id=""featurebullets_nonPets"" data-csa-c-slot-id=""featurebullets_feature_div"" data-csa-c-asin=""B0F5BVYSYN"" data-csa-c-is-in-initial-active-row=""false"" data-cel-widget=""featurebullets_feature_div"" data-csa-c-id=""nt4fu5-a9kqlb-grg7fg-1frhh9"">
<div id=""feature-bullets"">
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">The Deceiver and Clousers Minnow Saltwater Flies have been proven effective on many species of saltwater and freshwater gamefish</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Set of 12 Flies - Lefty's Deceiver and Clouser's Minnow Patterns - Each Stainless Steel Hooks</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">The Lefty Kreh Deceiver style of fly is one of the world's most popular saltwater flies. The Clousers Deep Minnows are proven effective for almost any type of saltwater or freshwater gamefish</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Tied on premium stainless steel hooks</span></li>
<li class=""a-spacing-mini"">
<span class=""a-list-item"">Equally effective on saltwater gamefish like Striped bass and Redfish, and freshwater species like Bass and Pike</span><br>
</li>
</ul>
</div>
</div>
<div id=""provenanceCertifications_feature_div"" class=""celwidget"" data-feature-name=""provenanceCertifications"" data-csa-c-type=""widget"" data-csa-c-content-id=""provenanceCertifications"" data-csa-c-slot-id=""provenanceCertifications_feature_div"" data-csa-c-asin=""B0F5BVYSYN"" data-csa-c-is-in-initial-active-row=""false"" data-cel-widget=""provenanceCertifications_feature_div"" data-csa-c-id=""qs4fcj-bwjiox-c8ziz2-7sjcui"">
<div id=""provenance-certifications"" class=""a-section a-spacing-medium a-spacing-top-micro""></div>
</div>
</li>
</ul>",Fly Sets,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,21.75,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/81MmZZ4e2uL._AC_SX679.jpg?v=1770958550,1,,FALSE,,,Salt Water,Fly Sets,All Seasons,"Bass
Trout"
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies-collection-assortment-of-12-saltwater-and-bass-flies,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,21.75,,TRUE,TRUE,,,,,,,,,,,,,,,
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies-collection-assortment-of-12-saltwater-and-bass-flies,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,21.75,,TRUE,TRUE,,,,,,,,,,,,,,,
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies-collection-assortment-of-12-saltwater-and-bass-flies,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,21.75,,TRUE,TRUE,,,,,,,,,,,,,,,
leftys-deceiver-and-clousers-deep-minnow-fly-fishing-flies-collection-assortment-of-12-saltwater-and-bass-flies,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,21.75,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-woolly-bugger-flies-streamer-trout-and-bass-flies,"Woolly Bugger Flies | Streamer, Trout and Bass Flies","<ul dir=""ltr"">
<li class=""a-spacing-mini"">
<div id=""featurebullets_feature_div"" data-feature-name=""featurebullets_nonPets"" data-csa-c-type=""widget"" data-csa-c-content-id=""featurebullets_nonPets"" data-csa-c-slot-id=""featurebullets_feature_div"" data-csa-c-asin=""B0F5BVYSYN"" data-csa-c-is-in-initial-active-row=""false"" data-cel-widget=""featurebullets_feature_div"" data-csa-c-id=""nt4fu5-a9kqlb-grg7fg-1frhh9"">
<div id=""feature-bullets"">
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Premium Selection: Our 12-piece Woolly Bugger assortment offers a premium selection of versatile trout flies, perfect for anglers of all skill levels.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Essential Fly Fishing Gear: Whether you're a seasoned angler or just starting out, this assortment of Woolly Bugger flies is essential fly fishing gear for your tackle box.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Versatile Woolly Bugger Flies: Designed to mimic natural prey, our Woolly Bugger flies are versatile and effective in a variety of fishing conditions, ensuring success on the water.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Trusted Quality: Crafted with precision and expertise, each Woolly Bugger fly in our assortment is tied to the highest quality standards, ensuring durability and performance.</span></li>
</ul>
</div>
</div>
<div id=""provenanceCertifications_feature_div"" class=""celwidget"" data-feature-name=""provenanceCertifications"" data-csa-c-type=""widget"" data-csa-c-content-id=""provenanceCertifications"" data-csa-c-slot-id=""provenanceCertifications_feature_div"" data-csa-c-asin=""B0F5BVYSYN"" data-csa-c-is-in-initial-active-row=""false"" data-cel-widget=""provenanceCertifications_feature_div"" data-csa-c-id=""qs4fcj-bwjiox-c8ziz2-7sjcui"">
<div id=""provenance-certifications"" class=""a-section a-spacing-medium a-spacing-top-micro""></div>
</div>
</li>
</ul>",Fly Sets,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,9.7,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/Woolly-Bugger-Black-set-of-12-Fly-Fishing-streamer-flies.webp?v=1770958788,1,,FALSE,,,Streamers,Fly Sets,"Fall
Spring
Summer","Bass
Trout"
feeder-creek-fly-fishing-flies-woolly-bugger-flies-streamer-trout-and-bass-flies,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,9.7,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-woolly-bugger-flies-streamer-trout-and-bass-flies,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,9.7,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-woolly-bugger-flies-streamer-trout-and-bass-flies,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,9.7,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-woolly-bugger-flies-streamer-trout-and-bass-flies,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,9.7,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-premium-dry-flies-trout-and-bass-flies,Clearcast Fly Fishing Flies | Premium Dry Flies Trout and Bass Flies,"<ul dir=""ltr"">
<li class=""a-spacing-mini"">
<div id=""featurebullets_feature_div"" data-feature-name=""featurebullets_nonPets"" data-csa-c-type=""widget"" data-csa-c-content-id=""featurebullets_nonPets"" data-csa-c-slot-id=""featurebullets_feature_div"" data-csa-c-asin=""B0F5BVYSYN"" data-csa-c-is-in-initial-active-row=""false"" data-cel-widget=""featurebullets_feature_div"" data-csa-c-id=""nt4fu5-a9kqlb-grg7fg-1frhh9"">
<div id=""feature-bullets"">
<p>Premium Quality Fly Fishing Lures: Hand-tied with precision, our 12-piece Royal Coachman Assortment in sizes 12, 14, and 16 boasts superior craftsmanship for an optimal fly fishing experience.</p>
<p>Classic Appeal: Timeless and effective, the Royal Coachman pattern remains a favorite among fly fishing enthusiasts, ensuring consistent bites and successful catches.</p>
<p>Lifelike Presentation: Mimicking natural insects with remarkable accuracy, each fly in this assortment is designed to entice even the most selective fish, increasing your chances of a successful strike.</p>
<p>Durable Construction: Crafted with durable materials and strong hooks, these Royal Coachman flies are built to withstand rigorous fishing conditions, ensuring long-lasting performance and repeated use.</p>
</div>
</div>
<div id=""provenanceCertifications_feature_div"" class=""celwidget"" data-feature-name=""provenanceCertifications"" data-csa-c-type=""widget"" data-csa-c-content-id=""provenanceCertifications"" data-csa-c-slot-id=""provenanceCertifications_feature_div"" data-csa-c-asin=""B0F5BVYSYN"" data-csa-c-is-in-initial-active-row=""false"" data-cel-widget=""provenanceCertifications_feature_div"" data-csa-c-id=""qs4fcj-bwjiox-c8ziz2-7sjcui"">
<div id=""provenance-certifications"" class=""a-section a-spacing-medium a-spacing-top-micro""></div>
</div>
</li>
</ul>",Fly Sets,,TRUE,Size,10,,,,,,,,,0,shopify,10,deny,manual,4.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/7143v-A-r9L._AC_SX569.jpg?v=1770933504,1,,FALSE,,,Dries,Fly Sets,All Seasons,"Bass
Trout"
feeder-creek-fly-fishing-flies-premium-dry-flies-trout-and-bass-flies,,,,,,,12,,,,,,,,,0,shopify,10,deny,manual,4.99,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-premium-dry-flies-trout-and-bass-flies,,,,,,,14,,,,,,,,,0,shopify,10,deny,manual,4.99,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-premium-dry-flies-trout-and-bass-flies,,,,,,,16,,,,,,,,,0,shopify,10,deny,manual,4.99,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-premium-dry-flies-trout-and-bass-flies,,,,,,,18,,,,,,,,,0,shopify,10,deny,manual,4.99,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-black-gnat-dry-fly-assortment,Clearcast Fly Fishing Flies | Black Gnat Dry Fly Assortment,"<ul dir=""ltr"">
<li class=""a-spacing-mini""><span class=""a-list-item"">12-Piece Black Gnat Dry Fly Set </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Classic Dry Fly Pattern – The Black Gnat imitates dark midges and small flying insects, making it a reliable trout attractor in streams, rivers, and lakes.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Premium Hook &amp; Material Quality – Tied on strong, sharp barbed hooks with durable hackle and thread for long-lasting performance.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Excellent Floatation &amp; Visibility – Designed to ride high on the water's surface, even in choppy or slow currents.</span></li>
<li class=""a-spacing-mini"">
<span class=""a-list-item"">Deadly on Trout &amp; Panfish – A proven choice for targeting rainbow, brook, and brown trout, as well as bluegill and crappie.</span><br>
</li>
</ul>",Fly Sets,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/816rE2NAkBL._AC_SX569.jpg?v=1770933258,1,,FALSE,,,Dries,Fly Sets,Winter,Bass
feeder-creek-fly-fishing-flies-black-gnat-dry-fly-assortment,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-black-gnat-dry-fly-assortment,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-black-gnat-dry-fly-assortment,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,,,,,,,,,,,,,,
feeder-creek-fly-fishing-flies-black-gnat-dry-fly-assortment,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,4.99,,TRUE,TRUE,,,,,,,,,,,,,,,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly-1,Double Bead Black Stone Fly with Black Biot Legs - Stonefly Wet Fly,"<ul dir=""ltr"">
<li><span>Wet flies for trout, bass, salmon or steelhead flies.</span></li>
<li><span>The heavy double beads help sink the fly and swim realistically to attract big trout.</span></li>
<li><span>Reliable nymph fly made with quality hooks and hand tied by experienced fly tiers</span></li>
<li>
<span>Set of 12 hand tied Double Bead Black Stone Fly Wet Flies</span><br>
</li>
</ul>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/DB-Black-Stone-Fly-Fishing-Nymph_dd18d441-7955-47e2-821e-ce655b902a79.webp?v=1770932932,1,,FALSE,,,Wets,Fly Bars,All Seasons,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly-1,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly-1,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly-1,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly-1,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly,Double Bead Black Stone Fly with Black Biot Legs - Stonefly Wet Fly,"<ul dir=""ltr"">
<li><span>Wet flies for trout, bass, salmon or steelhead flies.</span></li>
<li><span>The heavy double beads help sink the fly and swim realistically to attract big trout.</span></li>
<li><span>Reliable nymph fly made with quality hooks and hand tied by experienced fly tiers</span></li>
<li>
<span>Set of 12 hand tied Double Bead Black Stone Fly Wet Flies</span><br>
</li>
</ul>",Fly Sets,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/Double-Bead-Black-Stonefly-Set-of-12-Fly-Fishing-Flies.webp?v=1770932764,1,,FALSE,,,Wets,Fly Sets,All Seasons,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
double-bead-black-stone-fly-with-black-biot-legs-stonefly-wet-fly,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,4.5,,TRUE,TRUE,,,,,,,,,,,,,,,
tungsten-bead-hot-spot-pheasant-tail-tactical-jig-chartreuse-czech-nymph-euro-fly-1,Tungsten Bead Hot Spot Pheasant Tail Tactical Jig Chartreuse Czech Nymph Euro Fly,"<ul dir=""ltr"">
<li><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Tungsten Bead Pheasant Tail Tactical Jig Czech Euro Nymph</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - A Euro Jigged version of the classic Pheasant Tail Nymph pattern created in the early 20th century by English fly tier Frank Sawyer; originally designed for chalk streams to imitate small mayfly nymphs, it became one of the most famous and effective subsurface flies in fly fishing history and a cornerstone of modern Euro nymphing</span></span></li>
<li><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Heavy Tungsten Bead Jig Hook</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - Slotted tungsten bead head paired with 60-degree jig hook for rapid sink rate and snag-resistant, hook-point-up swimming action; perfect for Czech, French, Spanish, Polish, and tactical Euro nymphing in fast pocket water, deep runs, and riffles</span></span></li>
<li><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Slim Pheasant Tail Profile</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - Ultra-realistic segmented body made from pheasant tail fibers with copper rib; slender design and natural movement imitate Baetis mayfly nymphs, midges, small stoneflies, and other key subsurface insects in clear, technical trout waters</span></span></li>
<li>
<span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Proven Year-Round Trout Killer</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - Legendary searching and match-the-hatch nymph that consistently produces brook, brown, rainbow, and cutthroat trout in rivers, tailwaters, and spring creeks; excels in Euro nymph rigs for drag-free drifts and deep, natural presentations</span></span>.<span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Premium Hand-Tied Quality</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - Expertly crafted Tungsten Bead Pheasant Tail Jig flies using durable premium materials and sharp barbless jig hooks; available in multiple sizes and variations to match seasonal hatches, water depths, and Euro nymphing conditions</span></span>
</li>
</ul>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/Tactical-Tungsten-Hot-Spot-Chartreuse-Pheasant-Tail-Nymph_cd539fa0-5383-41db-8b7b-3dc0b37d70a9.webp?v=1770931399,1,,FALSE,,,Nymphs,Fly Bars,"Spring
Summer
Fall",
tungsten-bead-hot-spot-pheasant-tail-tactical-jig-chartreuse-czech-nymph-euro-fly-1,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
tungsten-bead-hot-spot-pheasant-tail-tactical-jig-chartreuse-czech-nymph-euro-fly-1,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
tungsten-bead-hot-spot-pheasant-tail-tactical-jig-chartreuse-czech-nymph-euro-fly-1,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
tungsten-bead-hot-spot-pheasant-tail-tactical-jig-chartreuse-czech-nymph-euro-fly-1,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
tungsten-bead-hot-spot-pheasant-tail-tactical-jig-chartreuse-czech-nymph-euro-fly,Tungsten Bead Hot Spot Pheasant Tail Tactical Jig Chartreuse Czech Nymph Euro Fly,"<ul dir=""ltr"">
<li><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Tungsten Bead Pheasant Tail Tactical Jig Czech Euro Nymph</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - A Euro Jigged version of the classic Pheasant Tail Nymph pattern created in the early 20th century by English fly tier Frank Sawyer; originally designed for chalk streams to imitate small mayfly nymphs, it became one of the most famous and effective subsurface flies in fly fishing history and a cornerstone of modern Euro nymphing</span></span></li>
<li><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Heavy Tungsten Bead Jig Hook</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - Slotted tungsten bead head paired with 60-degree jig hook for rapid sink rate and snag-resistant, hook-point-up swimming action; perfect for Czech, French, Spanish, Polish, and tactical Euro nymphing in fast pocket water, deep runs, and riffles</span></span></li>
<li><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Slim Pheasant Tail Profile</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - Ultra-realistic segmented body made from pheasant tail fibers with copper rib; slender design and natural movement imitate Baetis mayfly nymphs, midges, small stoneflies, and other key subsurface insects in clear, technical trout waters</span></span></li>
<li>
<span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Proven Year-Round Trout Killer</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - Legendary searching and match-the-hatch nymph that consistently produces brook, brown, rainbow, and cutthroat trout in rivers, tailwaters, and spring creeks; excels in Euro nymph rigs for drag-free drifts and deep, natural presentations</span></span>.<span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-b88u0q r-1x3r274""><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274"">Premium Hand-Tied Quality</span></span><span class=""css-1jxf684 r-bcqeeo r-1ttztb7 r-qvutc0 r-poiln3 r-1x3r274""> - Expertly crafted Tungsten Bead Pheasant Tail Jig flies using durable premium materials and sharp barbless jig hooks; available in multiple sizes and variations to match seasonal hatches, water depths, and Euro nymphing conditions</span></span>
</li>
</ul>",Fly Sets,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3.95,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/Tactical-Tungsten-Hot-Spot-Chartreuse-Pheasant-Tail-Nymph-Set-of-12-Fly-Fishing-Flies_727cad61-e2b2-4af4-b7ad-0772d4eefdcd.webp?v=1770931324,1,,FALSE,,,Nymphs,Fly Sets,"Fall
Spring
Summer
Winter",
